Order_Year,Order_Month,Order_Day,Order_Week,Ship_Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit,Sales_per_Quantity,Profit_Margin,Order_Quarter,Is_weekend?
2019,May,9,19,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,9.92,15.872,0.125,2,FALSE
2019,May,28,22,Standard Class,Consumer,United States,Jackson,Mississippi,South,Office Supplies,Art,185.88,6,50.1876,30.98,0.27,2,FALSE
2019,May,29,22,Standard Class,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Art,4.448,2,0.3336,2.224,0.075,2,FALSE
2019,June,5,23,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Art,11.16,2,2.79,5.58,0.25,2,FALSE
2019,July,2,27,Standard Class,Consumer,United States,Arlington,Virginia,South,Office Supplies,Art,7.7,2,3.157,3.85,0.41,3,FALSE
2019,July,7,28,Standard Class,Consumer,United States,Orem,Utah,West,Office Supplies,Art,45.98,2,12.8744,22.99,0.28,3,TRUE
2019,July,10,28,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,154.24,4,17.352,38.56,0.1125,3,FALSE
2019,July,22,30,Standard Class,Consumer,United States,Allentown,Pennsylvania,East,Office Supplies,Art,4.16,2,0.364,2.08,0.0875,3,FALSE
2019,July,22,30,Standard Class,Consumer,United States,Westland,Michigan,Central,Office Supplies,Art,29.2,5,10.512,5.84,0.36,3,FALSE
2019,July,23,30,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Art,4.448,2,0.3336,2.224,0.075,3,FALSE
2019,July,23,30,Standard Class,Consumer,United States,Mcallen,Texas,Central,Office Supplies,Art,175.92,5,15.393,35.184,0.0875,3,FALSE
2019,August,6,32,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,38.34,9,15.7194,4.26,0.41,3,FALSE
2019,August,26,35,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,8.64,3,2.5056,2.88,0.29,3,FALSE
2019,September,1,36,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,11.96,2,2.99,5.98,0.25,3,TRUE
2019,September,2,36,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,75.48,2,19.6248,37.74,0.26,3,FALSE
2019,September,2,36,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,19.456,4,3.4048,4.864,0.175,3,FALSE
2019,September,4,36,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,3.912,1,1.0269,3.912,0.2625,3,FALSE
2019,September,4,36,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,62.376,3,7.0173,20.792,0.1125,3,FALSE
2019,September,4,36,Standard Class,Consumer,United States,Georgetown,Kentucky,South,Office Supplies,Art,5.28,3,2.5344,1.76,0.48,3,FALSE
2019,September,5,36,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,7.872,3,0.5904,2.624,0.075,3,FALSE
2019,September,15,38,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,35.4,5,13.452,7.08,0.38,3,TRUE
2019,September,22,39,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,7.872,3,0.8856,2.624,0.1125,3,TRUE
2019,September,29,40,Standard Class,Consumer,United States,Mobile,Alabama,South,Office Supplies,Art,25.92,9,7.776,2.88,0.3,3,TRUE
2019,October,11,41,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,5.344,2,0.668,2.672,0.125,4,FALSE
2019,October,11,41,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,27.72,3,3.465,9.24,0.125,4,FALSE
2019,October,13,42,Standard Class,Consumer,United States,Laredo,Texas,Central,Office Supplies,Art,15.872,1,1.1904,15.872,0.075,4,TRUE
2019,October,30,44,Standard Class,Consumer,United States,Sterling Heights,Michigan,Central,Office Supplies,Art,11.68,2,3.504,5.84,0.3,4,FALSE
2019,November,3,45,Standard Class,Consumer,United States,Urbandale,Iowa,Central,Office Supplies,Art,75.96,2,22.788,37.98,0.3,4,TRUE
2019,November,3,45,Standard Class,Consumer,United States,Marysville,Washington,West,Office Supplies,Art,8.82,3,2.3814,2.94,0.27,4,TRUE
2019,November,10,46,Standard Class,Consumer,United States,Warner Robins,Georgia,South,Office Supplies,Art,41.86,7,10.465,5.98,0.25,4,TRUE
2019,November,11,46,Standard Class,Consumer,United States,Arlington Heights,Illinois,Central,Office Supplies,Art,14.112,6,1.2348,2.352,0.0875,4,FALSE
2019,November,14,46,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,23.65,1,6.149,23.65,0.26,4,FALSE
2019,November,22,47,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,23.616,9,2.6568,2.624,0.1125,4,FALSE
2019,November,26,48,Standard Class,Consumer,United States,El Paso,Texas,Central,Office Supplies,Art,17.856,4,4.2408,4.464,0.2375,4,FALSE
2019,December,1,49,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,4.704,2,0.4116,2.352,0.0875,4,TRUE
2019,December,11,50,Standard Class,Consumer,United States,Smyrna,Tennessee,South,Office Supplies,Art,6.672,3,1.668,2.224,0.25,4,FALSE
2019,December,25,52,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Art,19.89,9,5.3703,2.21,0.27,4,FALSE
2019,December,31,53,Standard Class,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Art,47.616,3,3.5712,15.872,0.075,4,FALSE
2020,January,1,1,Standard Class,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Art,93.736,4,2.2288,23.434,0.02377741743,1,FALSE
2020,January,20,4,Standard Class,Consumer,United States,Waterbury,Connecticut,East,Office Supplies,Art,111.52,2,1.0208,55.76,0.009153515065,1,FALSE
2020,January,30,5,Standard Class,Consumer,United States,Aurora,Illinois,Central,Office Supplies,Art,114.344,2,3.1536,57.172,0.02757993423,1,FALSE
2020,February,13,7,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,919.63,3,1.7901,306.5433333,0.001946543719,1,FALSE
2020,February,13,7,Standard Class,Consumer,United States,Baltimore,Maryland,East,Office Supplies,Art,117.71,3,2.7846,39.23666667,0.0236564438,1,FALSE
2020,February,16,8,Standard Class,Consumer,United States,Decatur,Illinois,Central,Office Supplies,Art,134.032,6,3.504,22.33866667,0.02614301062,1,TRUE
2020,March,6,10,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,165.488,4,4.7616,41.372,0.02877308324,1,FALSE
2020,March,18,12,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,119.832,3,6.5538,39.944,0.0546915682,1,FALSE
2020,March,18,12,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,112.2,4,21.252,28.05,0.1894117647,1,FALSE
2020,March,25,13,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,123.05,5,2.9835,24.61,0.02424624137,1,FALSE
2020,April,11,15,Standard Class,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,97.992,8,2.3616,12.249,0.02409992652,2,FALSE
2020,April,11,15,Standard Class,Consumer,United States,Burlington,North Carolina,South,Office Supplies,Art,108.752,1,0.1533,108.752,0.001409629248,2,FALSE
2020,April,20,17,Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,93.76,2,3.546,46.88,0.03781996587,2,FALSE
2020,April,25,17,Standard Class,Consumer,United States,Chandler,Arizona,West,Office Supplies,Art,85.896,4,0.6672,21.474,0.00776753283,2,FALSE
2020,June,4,23,Standard Class,Consumer,United States,Apple Valley,Minnesota,Central,Office Supplies,Art,118.64,3,2.5056,39.54666667,0.02111935266,2,FALSE
2020,June,12,24,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,161.14,3,16.6764,53.71333333,0.1034901328,2,FALSE
2020,June,13,24,Standard Class,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,203.86,7,50.9208,29.12285714,0.2497831845,2,FALSE
2020,June,15,25,Standard Class,Consumer,United States,Quincy,Illinois,Central,Office Supplies,Art,132.56,5,1.7115,26.512,0.01291113458,2,FALSE
2020,June,20,25,Standard Class,Consumer,United States,Parma,Ohio,East,Office Supplies,Art,98.248,2,0.5904,49.124,0.006009282632,2,FALSE
2020,July,8,28,Standard Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Art,127.56,3,3.0996,42.52,0.02429915334,3,FALSE
2020,July,8,28,Standard Class,Consumer,United States,Lowell,Massachusetts,East,Office Supplies,Art,118.96,2,4.1472,59.48,0.03486213853,3,FALSE
2020,July,9,28,Standard Class,Consumer,United States,Manchester,Connecticut,East,Office Supplies,Art,159.04,6,48.8064,26.50666667,0.3068812877,3,FALSE
2020,July,11,28,Standard Class,Consumer,United States,Waterloo,Iowa,Central,Office Supplies,Art,134.32,4,11.8248,33.58,0.08803454437,3,FALSE
2020,July,14,29,Standard Class,Consumer,United States,Columbus,Ohio,East,Office Supplies,Art,139.12,5,2.132,27.824,0.01532489937,3,FALSE
2020,July,21,30,Standard Class,Consumer,United States,Salem,Virginia,South,Office Supplies,Art,117.94,6,29.5626,19.65666667,0.2506579617,3,FALSE
2020,July,21,30,Standard Class,Consumer,United States,Salem,Virginia,South,Office Supplies,Art,124.68,6,5.7072,20.78,0.04577478345,3,FALSE
2020,July,23,30,Standard Class,Consumer,United States,Wheeling,Illinois,Central,Office Supplies,Art,168.536,4,15.192,42.134,0.09014097878,3,FALSE
2020,August,7,32,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Art,133.8,10,26.2,13.38,0.1958146487,3,FALSE
2020,August,7,32,Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Art,129.68,2,5.4896,64.84,0.04233189389,3,FALSE
2020,September,4,36,Standard Class,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,120.192,7,3.185,17.17028571,0.02649926784,3,FALSE
2020,September,4,36,Standard Class,Consumer,United States,Coppell,Texas,Central,Office Supplies,Art,105.12,5,3.772,21.024,0.03588280061,3,FALSE
2020,September,5,36,Standard Class,Consumer,United States,Knoxville,Tennessee,South,Office Supplies,Art,115.96,5,7.196,23.192,0.06205588134,3,FALSE
2020,September,9,37,Standard Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Art,104.92,5,3.888,20.984,0.03705680518,3,FALSE
2020,September,13,38,Standard Class,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,130.92,5,2.786,26.184,0.0212801711,3,TRUE
2020,September,15,38,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,122.744,2,8.3328,61.372,0.06788763606,3,FALSE
2020,September,15,38,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,131.42,3,5.2164,43.80666667,0.03969258865,3,FALSE
2020,September,22,39,Standard Class,Consumer,United States,Smyrna,Georgia,South,Office Supplies,Art,111.94,3,6.4584,37.31333333,0.05769519385,3,FALSE
2020,September,25,39,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,115.56,2,1.4456,57.78,0.01250951886,3,FALSE
2020,October,2,40,Standard Class,Consumer,United States,Trenton,Michigan,Central,Office Supplies,Art,106.98,7,22.792,15.28285714,0.2130491681,4,FALSE
2020,October,2,40,Standard Class,Consumer,United States,Springfield,Oregon,West,Office Supplies,Art,143.144,7,10.7037,20.44914286,0.07477575029,4,FALSE
2020,October,6,41,Standard Class,Consumer,United States,Chandler,Arizona,West,Office Supplies,Art,88.344,2,1.8688,44.172,0.02115367201,4,FALSE
2020,October,20,43,Standard Class,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,75.36,4,4.1416,18.84,0.05495753715,4,FALSE
2020,November,2,45,Standard Class,Consumer,United States,Springfield,Virginia,South,Office Supplies,Art,107.56,2,1.4456,53.78,0.0134399405,4,FALSE
2020,November,3,45,Standard Class,Consumer,United States,Orlando,Florida,South,Office Supplies,Art,152.984,2,4.1988,76.492,0.02744600743,4,FALSE
2020,November,11,46,Standard Class,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Art,211.86,7,50.9208,30.26571429,0.2403511753,4,FALSE
2020,November,12,46,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,88.21,3,2.3025,29.40333333,0.02610248271,4,FALSE
2020,November,14,46,Standard Class,Consumer,United States,Pasadena,Texas,Central,Office Supplies,Art,159.04,2,4.504,79.52,0.02831991952,4,FALSE
2020,November,20,47,Standard Class,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Art,109,10,9.68,10.9,0.08880733945,4,FALSE
2020,November,22,48,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,207.712,8,2.232,25.964,0.01074564782,4,TRUE
2020,November,23,48,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Art,107.304,1,1.0738,107.304,0.01000708268,4,FALSE
2020,November,24,48,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,128.38,9,7.371,14.26444444,0.05741548528,4,FALSE
2020,November,25,48,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Art,130.688,4,3.7376,32.672,0.02859941234,4,FALSE
2020,November,27,48,Standard Class,Consumer,United States,Asheville,North Carolina,South,Office Supplies,Art,120.76,5,0.7665,24.152,0.006347300431,4,FALSE
2020,November,30,49,Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Art,166.94,6,45.2226,27.82333333,0.2708913382,4,FALSE
2020,December,2,49,Standard Class,Consumer,United States,Greensboro,North Carolina,South,Office Supplies,Art,93.776,1,2.4582,93.776,0.02621353011,4,FALSE
2020,December,4,49,Standard Class,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Art,93.8,5,2.552,18.76,0.02720682303,4,FALSE
2020,December,18,51,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,266.2,2,1.376,133.1,0.00516904583,4,FALSE
2020,December,18,51,Standard Class,Consumer,United States,New York City,New York,East,Office Supplies,Art,394.82,6,17.469,65.80333333,0.04424547895,4,FALSE
2020,December,22,52,Standard Class,Consumer,United States,Jackson,Tennessee,South,Office Supplies,Art,274.128,7,2.891,39.16114286,0.01054616821,4,FALSE
2020,December,23,52,Standard Class,Consumer,United States,Hendersonville,Tennessee,South,Office Supplies,Art,402.264,7,1.0731,57.46628571,0.002667651095,4,FALSE
2020,December,25,52,Standard Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Art,302.744,2,2.3808,151.372,0.007864069973,4,FALSE
2020,December,28,53,Standard Class,Consumer,United States,Round Rock,Texas,Central,Office Supplies,Art,362.168,2,2.7168,181.084,0.007501491021,4,FALSE
2019,January,7,2,Standard Class,Home Office,United States,Oakland,California,West,Office Supplies,Art,34.58,1,10.0282,34.58,0.29,1,FALSE
2019,January,28,5,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,39.68,2,10.3168,19.84,0.26,1,FALSE
2019,March,4,10,Standard Class,Home Office,United States,San Diego,California,West,Office Supplies,Art,16.99,1,4.9271,16.99,0.29,1,FALSE
2019,April,19,16,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,5.46,3,1.5288,1.82,0.28,2,FALSE
2019,April,19,16,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,73.2,5,21.228,14.64,0.29,2,FALSE
2019,June,14,24,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,7.04,4,2.0416,1.76,0.29,2,FALSE
2019,June,14,24,First Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,8.64,3,2.5056,2.88,0.29,2,FALSE
2019,June,20,25,Second Class,Corporate,United States,Salinas,California,West,Office Supplies,Art,5.16,2,1.3416,2.58,0.26,2,FALSE
2019,July,25,30,Same Day,Home Office,United States,San Francisco,California,West,Office Supplies,Art,37.17,9,11.151,4.13,0.3,3,FALSE
2019,August,22,34,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,5.76,2,1.6704,2.88,0.29,3,FALSE
2019,August,26,35,Second Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,8.26,2,3.7996,4.13,0.46,3,FALSE
2019,September,2,36,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,18.69,7,5.2332,2.67,0.28,3,FALSE
2019,September,8,37,Standard Class,Consumer,United States,Visalia,California,West,Office Supplies,Art,14.88,2,3.72,7.44,0.25,3,TRUE
2019,September,17,38,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,20.1,3,6.633,6.7,0.33,3,FALSE
2019,September,20,38,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,11.76,4,3.1752,2.94,0.27,3,FALSE
2019,September,25,39,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,16.56,4,6.9552,4.14,0.42,3,FALSE
2019,September,25,39,Standard Class,Consumer,United States,Long Beach,California,West,Office Supplies,Art,5.76,2,1.6704,2.88,0.29,3,FALSE
2019,September,26,39,Same Day,Consumer,United States,Redlands,California,West,Office Supplies,Art,35.4,5,13.452,7.08,0.38,3,FALSE
2019,October,13,42,Standard Class,Consumer,United States,Roseville,California,West,Office Supplies,Art,11.52,4,3.456,2.88,0.3,4,TRUE
2019,October,21,43,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,12.39,3,5.6994,4.13,0.46,4,FALSE
2019,November,4,45,Same Day,Consumer,United States,Chula Vista,California,West,Office Supplies,Art,192.8,4,55.912,48.2,0.29,4,FALSE
2019,November,10,46,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,14.7,5,3.969,2.94,0.27,4,TRUE
2019,November,14,46,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,9.84,3,2.8536,3.28,0.29,4,FALSE
2019,November,26,48,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,37.17,9,10.4076,4.13,0.28,4,FALSE
2019,December,1,49,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,23.04,8,6.912,2.88,0.3,4,TRUE
2019,December,3,49,Standard Class,Consumer,United States,Morgan Hill,California,West,Office Supplies,Art,21.92,8,5.9184,2.74,0.27,4,FALSE
2019,December,6,49,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,18.69,7,5.2332,2.67,0.28,4,FALSE
2019,December,8,50,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,8.56,2,2.4824,4.28,0.29,4,TRUE
2019,December,11,50,Same Day,Consumer,United States,Anaheim,California,West,Office Supplies,Art,23.32,2,6.0632,11.66,0.26,4,FALSE
2019,December,13,50,Standard Class,Consumer,United States,Riverside,California,West,Office Supplies,Art,9.84,3,3.2472,3.28,0.33,4,FALSE
2019,December,26,52,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,53.97,3,15.1116,17.99,0.28,4,FALSE
2020,January,3,1,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,125.12,3,3.1008,41.70666667,0.0247826087,1,FALSE
2020,January,15,3,Standard Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,108.4,5,6.206,21.68,0.05725092251,1,FALSE
2020,January,20,4,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,152.2,5,7.986,30.44,0.05247043364,1,FALSE
2020,January,29,5,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,96.34,3,2.1684,32.11333333,0.02250778493,1,FALSE
2020,January,30,5,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,107.74,7,5.733,15.39142857,0.05321143494,1,FALSE
2020,January,30,5,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,131.82,3,2.3814,43.94,0.01806554392,1,FALSE
2020,February,19,8,First Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,133.84,3,3.4668,44.61333333,0.02590257023,1,FALSE
2020,March,4,10,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,122.32,4,2.7028,30.58,0.02209614127,1,FALSE
2020,March,6,10,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,117.88,6,8.1192,19.64666667,0.06887682389,1,FALSE
2020,March,8,11,Standard Class,Consumer,United States,Anaheim,California,West,Office Supplies,Art,77.36,2,0.8736,38.68,0.0112926577,1,TRUE
2020,March,18,12,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,108.9,5,3.753,21.78,0.03446280992,1,FALSE
2020,March,25,13,First Class,Consumer,United States,Fresno,California,West,Office Supplies,Art,117.02,9,4.4856,13.00222222,0.03833190908,1,FALSE
2020,March,30,14,Same Day,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,70.08,2,2.0672,35.04,0.02949771689,1,FALSE
2020,April,11,15,Standard Class,Consumer,United States,Pasadena,California,West,Office Supplies,Art,145.86,7,14.2324,20.83714286,0.09757575758,2,FALSE
2020,April,27,18,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,169.92,4,33.4584,42.48,0.1969067797,2,FALSE
2020,April,27,18,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,87.39,3,5.6994,29.13,0.06521798833,2,FALSE
2020,April,27,18,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,148.3,2,12.298,74.15,0.08292650034,2,FALSE
2020,April,30,18,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,117.78,2,4.0098,58.89,0.03404482934,2,FALSE
2020,May,2,18,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,146.52,3,15.4752,48.84,0.1056183456,2,FALSE
2020,May,3,19,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,149.96,7,6.6584,21.42285714,0.04440117365,2,TRUE
2020,May,19,21,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,102.52,2,1.0208,51.26,0.009957081545,2,FALSE
2020,May,19,21,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,95.58,1,1.395,95.58,0.01459510358,2,FALSE
2020,May,22,21,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,116.78,1,0.7228,116.78,0.006189415996,2,FALSE
2020,May,22,21,Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,102.84,3,2.8536,34.28,0.02774795799,2,FALSE
2020,May,22,21,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,155.56,7,18.8328,22.22285714,0.121064541,2,FALSE
2020,May,30,22,Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Art,2049.1,6,10.179,341.5166667,0.004967546728,2,FALSE
2020,June,10,24,Second Class,Corporate,United States,Thousand Oaks,California,West,Office Supplies,Art,113.7,7,4.116,16.24285714,0.0362005277,2,FALSE
2020,June,10,24,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,122.4,5,4.756,24.48,0.03885620915,2,FALSE
2020,June,15,25,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,97.26,1,1.7466,97.26,0.01795805059,2,FALSE
2020,June,24,26,Standard Class,Consumer,United States,Huntington Beach,California,West,Office Supplies,Art,125.92,8,25.8984,15.74,0.2056734435,2,FALSE
2020,June,24,26,Standard Class,Corporate,United States,Pomona,California,West,Office Supplies,Art,431.6,8,111.824,53.95,0.2590917516,2,FALSE
2020,June,24,26,Standard Class,Corporate,United States,Pomona,California,West,Office Supplies,Art,135.82,9,11.8206,15.09111111,0.08703136504,2,FALSE
2020,June,29,27,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,88.68,2,3.0368,44.34,0.03424447452,2,FALSE
2020,July,14,29,Standard Class,Consumer,United States,Westminster,California,West,Office Supplies,Art,103.92,4,20.8568,25.98,0.2007005389,3,FALSE
2020,July,21,30,Second Class,Corporate,United States,Concord,California,West,Office Supplies,Art,97.52,2,1.6896,48.76,0.01732567678,3,FALSE
2020,August,13,33,Same Day,Consumer,United States,San Francisco,California,West,Office Supplies,Art,108.52,3,15.4752,36.17333333,0.1426022853,3,FALSE
2020,August,14,33,Second Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,135.68,6,4.3368,22.61333333,0.0319634434,3,FALSE
2020,August,21,34,First Class,Consumer,United States,Oakland,California,West,Office Supplies,Art,107.12,4,4.9648,26.78,0.04634802091,3,FALSE
2020,September,2,36,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,115.57,3,1.7739,38.52333333,0.01534913905,3,FALSE
2020,September,2,36,Standard Class,Consumer,United States,Bakersfield,California,West,Office Supplies,Art,101.4,5,2.726,20.28,0.02688362919,3,FALSE
2020,September,3,36,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,105.96,2,1.6688,52.98,0.01574933937,3,FALSE
2020,September,9,37,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,132.56,2,1.9024,66.28,0.01435123718,3,FALSE
2020,September,15,38,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,139.3,10,41.706,13.93,0.2993969849,3,FALSE
2020,September,16,38,First Class,Corporate,United States,Inglewood,California,West,Office Supplies,Art,92.98,1,1.5548,92.98,0.01672187567,3,FALSE
2020,September,18,38,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,116.82,3,2.3814,38.94,0.02038520801,3,FALSE
2020,September,19,38,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,100.74,3,4.8546,33.58,0.04818939845,3,FALSE
2020,September,19,38,Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,146.32,2,6.0632,73.16,0.04143794423,3,FALSE
2020,September,29,40,First Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,149.2,5,25.792,29.84,0.1728686327,3,FALSE
2020,October,12,42,Second Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,118.88,2,1.5876,59.44,0.01335464334,4,FALSE
2020,October,15,42,Second Class,Home Office,United States,San Francisco,California,West,Office Supplies,Art,114.92,4,26.376,28.73,0.2295161852,4,FALSE
2020,October,17,42,Second Class,Consumer,United States,San Diego,California,West,Office Supplies,Art,139.64,4,2.7664,34.91,0.01981094242,4,FALSE
2020,October,30,44,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,89.9,5,6.567,17.98,0.07304783092,4,FALSE
2020,November,2,45,Second Class,Home Office,United States,Danville,California,West,Office Supplies,Art,102.8,5,4.224,20.56,0.04108949416,4,FALSE
2020,November,6,45,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,95.68,2,1.7608,47.84,0.01840301003,4,FALSE
2020,November,10,46,Same Day,Home Office,United States,Riverside,California,West,Office Supplies,Art,115.8,3,2.106,38.6,0.0181865285,4,FALSE
2020,November,14,46,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,127.24,8,9.9296,15.905,0.07803835272,4,FALSE
2020,November,16,47,Standard Class,Home Office,United States,Escondido,California,West,Office Supplies,Art,129.36,4,6.0736,32.34,0.04695114409,4,FALSE
2020,November,21,47,Standard Class,Home Office,United States,Pasadena,California,West,Office Supplies,Art,113.56,2,1.4456,56.78,0.01272983445,4,FALSE
2020,November,21,47,Standard Class,Corporate,United States,San Francisco,California,West,Office Supplies,Art,119.76,4,3.1752,29.94,0.02651302605,4,FALSE
2020,November,24,48,First Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,117.76,4,9.9936,29.44,0.08486413043,4,FALSE
2020,November,25,48,Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Art,100.16,2,1.3416,50.08,0.01339456869,4,FALSE
